ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-07-30,215.2746189437159,215.5803253937928,229.22944039136726,215.2746189437159,215.2746189437159,7.100594748404678,7.100594748404678,7.100594748404678,2.1910091690533204,2.1910091690533204,2.1910091690533204,4.909585579351359,4.909585579351359,4.909585579351359,0.0,0.0,0.0,222.37521369212058
2025-07-31,215.46303296425046,215.2565825816615,228.7633988330901,215.46303296425046,215.46303296425046,6.440933518013682,6.440933518013682,6.440933518013682,2.0283055699996853,2.0283055699996853,2.0283055699996853,4.412627948013998,4.412627948013998,4.412627948013998,0.0,0.0,0.0,221.90396648226414
2025-08-01,215.651446984785,215.1726701188735,228.53917249609978,215.651446984785,215.651446984785,6.358452973779223,6.358452973779223,6.358452973779223,2.4180951279578355,2.4180951279578355,2.4180951279578355,3.9403578458213873,3.9403578458213873,3.9403578458213873,0.0,0.0,0.0,222.00989995856423
2025-08-04,216.21668904638872,215.138474453657,227.65690254716753,216.21668904638872,216.21668904638872,5.060436999996775,5.060436999996775,5.060436999996775,2.329588512633774,2.329588512633774,2.329588512633774,2.730848487363002,2.730848487363002,2.730848487363002,0.0,0.0,0.0,221.2771260463855
2025-08-05,216.40510306692332,214.4236148060823,227.69000855333988,216.40510306692332,216.40510306692332,4.6276532661412775,4.6276532661412775,4.6276532661412775,2.2146441670540202,2.2146441670540202,2.2146441670540202,2.4130090990872577,2.4130090990872577,2.4130090990872577,0.0,0.0,0.0,221.03275633306458
2025-08-06,216.59351708745788,213.96168195963799,228.17847893644233,216.59351708745788,216.59351708745788,4.334835797810191,4.334835797810191,4.334835797810191,2.191009169052985,2.191009169052985,2.191009169052985,2.143826628757206,2.143826628757206,2.143826628757206,0.0,0.0,0.0,220.92835288526808
2025-08-07,216.78193110799245,213.78723492111013,226.94332923160115,216.78193110799245,216.78193110799245,3.953760222426218,3.953760222426218,3.953760222426218,2.0283055699988912,2.0283055699988912,2.0283055699988912,1.9254546524273266,1.9254546524273266,1.9254546524273266,0.0,0.0,0.0,220.73569133041866
2025-08-08,216.970345128527,214.333319623984,227.67267381799354,216.970345128527,216.970345128527,4.177113572251122,4.177113572251122,4.177113572251122,2.4180951279749934,2.4180951279749934,2.4180951279749934,1.7590184442761287,1.7590184442761287,1.7590184442761287,0.0,0.0,0.0,221.14745870077812
2025-08-11,217.5355871901307,214.59878268809476,227.79024345107194,217.5355871901307,217.5355871901307,3.8966353693185685,3.8966353693185685,3.8966353693185685,2.3295885126458926,2.3295885126458926,2.3295885126458926,1.5670468566726754,1.5670468566726754,1.5670468566726754,0.0,0.0,0.0,221.4322225594493
2025-08-12,217.72400121066528,214.96898215704314,227.9593393176578,217.72400121066528,217.72400121066528,3.8137525548709674,3.8137525548709674,3.8137525548709674,2.2146441670552712,2.2146441670552712,2.2146441670552712,1.599108387815695,1.599108387815695,1.599108387815695,0.0,0.0,0.0,221.53775376553625
