ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-10-29,227.42946369641564,222.13359811249896,236.6268457056117,227.42946369641564,227.42946369641564,1.7273087667787914,1.7273087667787914,1.7273087667787914,1.192585167567701,1.192585167567701,1.192585167567701,0.5347235992110904,0.5347235992110904,0.5347235992110904,0.0,0.0,0.0,229.15677246319444
2024-10-30,227.3247093006467,221.27712369695934,236.77215809928228,227.3247093006467,227.3247093006467,1.943870471981908,1.943870471981908,1.943870471981908,1.0228999524135645,1.0228999524135645,1.0228999524135645,0.9209705195683434,0.9209705195683434,0.9209705195683434,0.0,0.0,0.0,229.2685797726286
2024-10-31,227.21995489664374,222.37215572334622,237.30631069055386,227.21995489664374,227.21995489664374,2.3278353631023196,2.3278353631023196,2.3278353631023196,1.0291160953478342,1.0291160953478342,1.0291160953478342,1.2987192677544854,1.2987192677544854,1.2987192677544854,0.0,0.0,0.0,229.54779025974605
2024-11-01,227.1152004926408,222.86246887744895,237.6827158508121,227.1152004926408,227.1152004926408,2.912039636109475,2.912039636109475,2.912039636109475,1.2495346665036458,1.2495346665036458,1.2495346665036458,1.6625049696058296,1.6625049696058296,1.6625049696058296,0.0,0.0,0.0,230.0272401287503
2024-11-04,226.8009372806319,222.88149361019808,238.48340958407465,226.8009372806319,226.8009372806319,3.8215605030605855,3.8215605030605855,3.8215605030605855,1.1937952256552757,1.1937952256552757,1.1937952256552757,2.6277652774053095,2.6277652774053095,2.6277652774053095,0.0,0.0,0.0,230.6224977836925
2024-11-05,226.69618287662897,223.6887709357029,238.38164863377813,226.69618287662897,226.69618287662897,4.091205386243687,4.091205386243687,4.091205386243687,1.1925851675731063,1.1925851675731063,1.1925851675731063,2.898620218670582,2.898620218670582,2.898620218670582,0.0,0.0,0.0,230.78738826287267
2024-11-06,226.591428472626,223.2268134165966,238.55133769828913,226.591428472626,226.591428472626,4.165523830090633,4.165523830090633,4.165523830090633,1.0228999524132971,1.0228999524132971,1.0228999524132971,3.1426238776773356,3.1426238776773356,3.1426238776773356,0.0,0.0,0.0,230.75695230271663
2024-11-07,226.48667406862307,223.84718437642627,238.36909620764143,226.48667406862307,226.48667406862307,4.390010357174203,4.390010357174203,4.390010357174203,1.0291160953490532,1.0291160953490532,1.0291160953490532,3.360894261825149,3.360894261825149,3.360894261825149,0.0,0.0,0.0,230.87668442579727
2024-11-08,226.38191966462009,223.91391494355543,238.3009987849114,226.38191966462009,226.38191966462009,4.805407394710281,4.805407394710281,4.805407394710281,1.249534666512364,1.249534666512364,1.249534666512364,3.555872728197917,3.555872728197917,3.555872728197917,0.0,0.0,0.0,231.18732705933036
2024-11-11,226.0676564526112,224.134205329721,238.68347141403143,226.0676564526112,226.0676564526112,5.237907008303997,5.237907008303997,5.237907008303997,1.193795225646035,1.193795225646035,1.193795225646035,4.0441117826579625,4.0441117826579625,4.0441117826579625,0.0,0.0,0.0,231.3055634609152
